date,open,high,low,close,volume,RSI,CMO,Moving Average,MACD,MACD_signal,ROC,PPO
2014-02-03,30.64,30.8,29.22,29.38,16778900.0,45.09917063349204,-9.801658733015927,30.899499999999996,0.39963740407178605,0.7078553858170551,-5.439330543933063,3.0622867510525937
2014-02-04,30.0,30.03,29.26,29.94,14439900.0,48.67769184570873,-2.6446163085825543,30.932,0.3168715147871062,0.6296586116110653,-6.670822942643384,2.340601360371136
2014-02-05,29.66,30.1,29.12,30.02,13892600.0,49.187238706387824,-1.6255225872243608,30.994,0.2547971398229052,0.5546863172534333,-8.587088915956166,1.6648934822807149
2014-02-06,30.01,31.34,29.81,30.89,9460400.0,54.48012932194825,8.960258643896484,31.0485,0.27266140855667587,0.4982813355140818,-4.953846153846153,0.8656480594354613
2014-02-07,31.33,31.85,31.08,31.65,12866200.0,58.54269344240814,17.085386884816263,31.078000000000003,0.3441771586067013,0.4674605001326057,1.7357762777242103,0.013585479839054471
2014-02-10,31.75,31.8,30.93,31.21,10751100.0,55.456821154519695,10.913642309039398,31.065000000000005,0.3611860549865611,0.4462056111033968,2.026806145799287,-0.773683925769718
2014-02-11,31.3,31.44,30.62,31.41,12510900.0,56.577250740071584,13.154501480143162,31.089500000000005,0.38635044895953996,0.43423457867462545,1.650485436893212,-0.9620931960338341
2014-02-12,31.51,31.51,30.78,31.13,9535200.0,54.510004101598156,9.02000820319631,31.045500000000004,0.37932710578783,0.42325308409726636,4.044117647058809,-1.0431289728141309
2014-02-13,30.79,31.5,30.4301,31.35,8717700.0,55.87424765575305,11.748495311506085,31.038000000000004,0.38705152802323894,0.41601277288246086,2.517985611510798,-1.237327455254025
2014-02-14,31.19,31.62,30.94,31.34,7007600.0,55.79234224182786,11.584684483655732,31.026000000000003,0.38789486136410645,0.41038919057879,2.384841555047368,-1.0450399228735514
2014-02-18,31.36,31.59,30.915,30.92,10427800.0,52.32314692746285,4.6462938549257,31.0185,0.35063086484924355,0.3984375254328807,5.241660993873398,-0.9368458355998196
2014-02-19,30.82,31.04,30.44,30.57,10555900.0,49.55767944287552,-0.8846411142489667,30.943,0.28951940473247717,0.37665390129279996,2.104208416833675,-0.8372317516894153
2014-02-20,30.58,31.885,30.55,31.84,12151100.0,58.19243312605874,16.384866252117483,30.893,0.33965123051299173,0.3692533671368383,6.062624916722181,-0.29112171483681615
2014-02-21,31.88,32.19,31.71,31.76,9632100.0,57.52443049544432,15.048860990888643,30.856,0.3686758663180889,0.3691378669730884,2.8164454516024673,0.22732237734266167
2014-02-24,31.92,32.7299,31.84,32.45,11241100.0,61.61698548852901,23.233970977058025,30.923000000000002,0.44225726626432404,0.38376174683133557,2.527646129541883,0.7600085634766502
2014-02-25,32.62,33.5,32.62,33.24,15329800.0,65.69270655807539,31.38541311615076,31.055500000000002,0.5578864854100729,0.418586694547083,6.504325536686961,1.1814371995561574
2014-02-26,33.46,33.75,33.09,33.51,11732700.0,66.983102509776,33.966205019552014,31.186,0.663659959266031,0.4676013474908726,6.685768863419295,1.3732887654532417
2014-02-27,33.39,33.95,33.28,33.32,10851800.0,65.12670839197754,30.25341678395509,31.356000000000005,0.7238111429507157,0.5188433065828413,7.035014455509159,1.7800027812542454
2014-02-28,32.93,33.45,32.66,33.21,10860700.0,64.0204729457448,28.04094589148958,31.487500000000004,0.7539146499065126,0.5658575752475755,5.93301435406699,2.2121379366733125
2014-03-03,32.39,32.73,31.9,32.59,14410000.0,58.03670332989606,16.073406659792138,31.586500000000008,0.7194497092034347,0.5965760020387474,3.988513082322931,2.5887864220542336
2014-03-04,33.5,34.72,33.485,34.45,13583500.0,67.76935053365462,35.53870106730923,31.84000000000001,0.8326244740747661,0.6437856964459512,11.416558861578263,2.990628333211077
2014-03-05,34.85,35.15,34.61,34.72,11323000.0,68.89706276009898,37.79412552019795,32.07900000000001,0.933344025195332,0.7016973621958273,13.575400719659791,3.3636728196277867
2014-03-06,35.06,35.58,35.03,35.37,12030900.0,71.48381553352976,42.96763106705954,32.346500000000006,1.0534708071251728,0.7720520511816964,11.08668341708543,3.9705657215143852
2014-03-07,35.72,35.85,34.8,35.36,11828800.0,71.38545190087848,42.77090380175696,32.57000000000001,1.1347841455929952,0.8445984700639562,11.335012594458437,4.537595158617574
2014-03-10,35.34,35.8199,34.71,35.17,10695400.0,69.43059047572513,38.86118095145026,32.74600000000001,1.1704024689442178,0.9097592698400085,8.382126348228036,4.826190277164008
2014-03-11,35.06,35.45,34.77,34.92,9975900.0,66.83704081470833,33.674081629416676,32.93150000000001,1.1650276229208814,0.9608129404561832,5.054151624548742,5.102844968239544
2014-03-12,34.6,34.84,34.21,34.5,9953500.0,62.605941443391885,25.21188288678377,33.086000000000006,1.1140356196499397,0.9914574762949344,2.9543419874664245,4.99189142380291
2014-03-13,34.76,34.78,33.29,33.58,13340700.0,54.47148647830875,8.942972956617492,33.20850000000001,0.9879987439288271,0.990765729821713,0.7803121248499245,4.629150597309648
2014-03-14,33.49,34.63,33.25,34.12,11883800.0,57.92695888283076,15.853917765661532,33.34700000000001,0.9210695821082595,0.9768265002790223,2.740138512496215,4.281830450825651
2014-03-17,34.58,34.58,33.75,34.2,9175600.0,58.430322158658484,16.860644317316968,33.49000000000001,0.8645174515410545,0.9543646905314287,4.940165694998466,4.101730214052193
2014-03-18,34.49,34.58,34.045,34.07,8857900.0,57.23205133870677,14.464102677413532,33.647500000000015,0.7999878056375067,0.9234893135526443,-1.1030478955007306,4.0254869368792505
2014-03-19,34.1,34.32,33.33,33.73,9846200.0,54.10677380403157,8.213547608063145,33.80550000000001,0.7131912134835829,0.881429693538832,-2.8513824884792704,4.007935128202064
2014-03-20,33.8,33.91,33.3,33.64,7001400.0,53.277418311114765,6.55483662222954,33.89550000000001,0.6298811630668837,0.8311199874444424,-4.891150692677404,3.5369415608935797
2014-03-21,34.07,34.07,32.73,32.73,22078800.0,45.65698177195202,-8.686036456095964,33.94400000000001,0.4848390305402148,0.7618637960635969,-7.437782805429871,2.848291140701012
2014-03-24,33.11,33.53,32.52,33.32,11289700.0,50.59138526393405,1.1827705278680962,33.98750000000001,0.412742328070145,0.6920395024649065,-5.2601649132783646,2.103695858228781
2014-03-25,33.46,34.51,33.46,34.43,11544300.0,58.268686906911825,16.53737381382365,34.04700000000001,0.4400996998890889,0.641651541949743,-1.4032073310423887,1.5106150292906637
2014-03-26,34.5,34.55,33.91,33.96,12058800.0,54.413278558831166,8.826557117662317,34.06950000000001,0.4190252795205822,0.5971262894639109,-1.565217391304341,0.8581401374852338
2014-03-27,33.9,34.29,32.97,34.13,11952200.0,55.55868031779904,11.11736063559808,34.11000000000001,0.4113000182116835,0.5599610352134654,1.6378796902918547,0.2544630658528899
2014-03-28,34.14,34.69,33.51,33.53,10434900.0,50.715331302443786,1.4306626048875737,34.126000000000005,0.35269703549717946,0.5185082352702082,-1.7291910902696217,-0.1768919292584673
2014-03-31,33.75,34.91,33.75,34.65,10215900.0,58.06434030437815,16.12868060875631,34.229,0.3921084076097756,0.49322826973812167,1.3157894736842035,-0.2410616528864
2014-04-01,34.93,35.78,34.92,35.75,11630500.0,63.77725389777124,27.554507795542488,34.294,0.506267079121244,0.49583603161474615,4.93102436160846,-0.21402241781395362
2014-04-02,35.91,36.52,35.53,35.7,12018200.0,63.35476484339346,26.709529686786933,34.343,0.5859496043325478,0.5138587461583065,5.840498072932121,-0.12453206700732973
2014-04-03,35.73,36.07,34.97,35.37,8904100.0,60.505874033948125,21.011748067896264,34.343,0.615376658508552,0.5341623286283557,5.142687277051117,-0.016844091092910688
2014-04-04,35.69,35.7,34.48,34.61,9353600.0,54.43490112229995,8.869802244599894,34.3055,0.5707924227944972,0.5414883474615839,5.74396578062939,0.05232803698836881
2014-04-07,34.51,35.37,33.69,33.99,13775500.0,50.02516999799032,0.05033999598062904,34.246500000000005,0.4798983073741496,0.5291703394440971,2.0108043217286875,0.049854916590989125
2014-04-08,33.9,34.28,32.41,33.51,16158400.0,46.86017649542985,-6.279647009140313,34.176,0.36492544421149375,0.4963213603975764,-2.6720882950914904,0.13598057100641994
2014-04-09,33.73,34.815,33.43,34.73,9554000.0,54.7043012160934,9.408602432186793,34.18750000000001,0.3680102329676842,0.47065913491159794,2.2673733804475793,0.4464135870841421
2014-04-10,35.1,35.14,33.0,33.01,14715400.0,44.688730535219975,-10.62253892956004,34.159000000000006,0.2290252642385724,0.4223323607769928,-3.281570465865824,0.2940692912443736
2014-04-11,32.88,33.85,32.27,32.52,12681600.0,42.31205103780575,-15.375897924388488,34.079,0.07843561336262184,0.35355301129411865,-3.01222785565165,0.26464844116066355
2014-04-14,32.86,33.0,31.13,31.73,15615700.0,38.73525092848356,-22.52949814303289,33.9555,-0.10346152750443594,0.2621501035344077,-8.427128427128427,0.0884522734115666
2014-04-15,31.8,32.43,30.54,31.91,19269200.0,39.980210244147386,-20.03957951170523,33.8475,-0.2304355093517998,0.16363298095716622,-10.741258741258742,0.06044533097592331
2014-04-16,32.22,33.73,32.17,33.62,14163400.0,50.31059673415108,0.6211934683021648,33.842,-0.190880247159825,0.09273033533376797,-5.826330532212898,-0.045211719483086006
2014-04-17,33.61,33.88,32.88,33.76,13151800.0,51.053378829089766,2.1067576581795224,33.848,-0.1465462924833787,0.044875009770338634,-4.55188012439921,-0.45098261956156926
2014-04-21,33.58,34.08,33.25,33.94,8893100.0,52.0459285777192,4.091857155438407,33.90849999999999,-0.09578269503051473,0.016743468810167958,-1.9358566888182605,-0.924685273923382
2014-04-22,34.18,35.25,34.17,34.95,14105200.0,57.280587504082966,14.56117500816593,33.989999999999995,0.025650695509831678,0.018524914150100703,2.824360105913515,-1.1212076521949887
2014-04-23,36.87,37.41,36.0,37.09,22024400.0,65.799316028917,31.598632057834013,34.123,0.29121075139745045,0.07306208159957066,10.683378096090745,-0.8367443858975085
2014-04-24,37.15,37.465,36.33,36.73,16534100.0,63.50511421288837,27.010228425776734,34.2615,0.4672340344843633,0.15189647217652918,5.758710048949034,-0.46484187109189196
2014-04-25,36.5,36.61,35.78,36.07,10323800.0,59.415026221338266,18.830052442676518,34.3585,0.5471698370797,0.23095114515716336,9.269918206604078,-0.10306805489970518
2014-04-28,36.2,36.67,35.13,35.84,12646300.0,58.01280543221513,16.025610864430252,34.474000000000004,0.5852144705993609,0.3018038102456029,10.209102091020906,-0.07982084239970433
2014-04-29,36.02,36.75,35.87,36.74,10035400.0,61.81084523363237,23.62169046726475,34.578500000000005,0.6801472806720312,0.3774725043308885,15.789473684210531,0.37517167453852135
2014-04-30,36.81,37.18,36.3,36.83,11962800.0,62.17927708057456,24.358554161149108,34.63250000000001,0.753953359439258,0.45276867535256243,15.418364149169527,1.021947873799681
2014-05-01,37.0,37.53,36.968,37.12,11867300.0,63.4044177315366,26.808835463073212,34.703500000000005,0.8263204768843551,0.527479035658921,10.410469958358126,2.0156207838483664
2014-05-02,37.11,37.47,36.56,37.23,9365600.0,63.88233764730219,27.76467529460439,34.7965,0.8823765321261376,0.5984585349523643,10.278436018957349,2.92061668103029
2014-05-05,37.01,37.7,36.63,37.55,8766600.0,65.30196175262795,30.603923505255903,34.9435,0.9417665864366356,0.6671201452492186,10.636417206835592,3.470448808265757
2014-05-06,38.45,38.82,37.46,37.69,13277500.0,65.9328497686123,31.865699537224607,35.128499999999995,0.9887329641848979,0.7314427090363544,7.839771101573656,3.931816853669887
2014-05-07,37.81,38.26,37.3099,38.24,10513500.0,68.3662699100313,36.73253982006261,35.364999999999995,1.0581370155354222,0.796781570336168,3.1005661903477977,4.541436102288677
2014-05-08,38.07,38.58,37.5,37.7,11164100.0,63.56542165964879,27.130843319297586,35.5135,1.057377944479164,0.8489008451647673,2.6408930029948374,4.968343171636599
2014-05-09,37.82,37.82,36.95,37.67,9852300.0,63.29947875648996,26.598957512979926,35.7465,1.0423401771903045,0.8875887115698747,4.435819240365957,4.880182578927316
2014-05-12,37.77,38.69,37.74,38.65,8269600.0,68.00813074877767,36.016261497555355,36.053,1.0968565683208027,0.9294422829200604,7.840401785714279,4.958145176136748
2014-05-13,38.52,39.11,38.37,38.78,6636500.0,68.58393921988367,37.16787843976734,36.405499999999996,1.137439420992031,0.9710417105344545,5.5525313010343025,5.119304297829481
2014-05-14,38.64,38.86,38.19,38.44,8417700.0,65.27487837337037,30.54975674674076,36.73199999999999,1.1291503235579015,1.002663433139144,4.371436329079548,5.2218228635802335
2014-05-15,38.08,38.36,37.33,38.13,11211400.0,62.32235306061891,24.64470612123781,36.957499999999996,1.0850588617669743,1.01914251886471,2.7209051724138122,5.024359343916894
2014-05-16,38.04,38.19,37.41,37.86,9214000.0,59.78586496213527,19.57172992427054,37.162499999999994,1.0166104645032306,1.0186361079924142,1.692183722804197,4.912038022274209
2014-05-19,37.68,38.72,37.6,38.39,6850400.0,62.97167477022943,25.943349540458854,37.385,0.9936767006697806,1.0136442265278875,2.237017310253009,4.606000973359552
2014-05-20,38.4,38.45,37.47,37.83,9062800.0,57.76453499669749,15.529069993394984,37.528999999999996,0.9197123364051691,0.9948578485033439,0.37145131334572756,4.158381466401493
2014-05-21,38.01,38.47,37.97,38.34,6500300.0,60.93287834361573,21.865756687231457,37.591499999999996,0.8919657565806958,0.9742794301188142,0.26150627615062483,3.6178734371190298
2014-05-22,38.37,38.85,38.29,38.63,6668400.0,62.648703932565056,25.29740786513012,37.686499999999995,0.8831960344210046,0.9560627509792523,2.4668435013262657,3.106735005844751
2014-05-23,38.77,39.55,38.65,39.16,7091300.0,65.62053044059641,31.241060881192833,37.840999999999994,0.9085394596871055,0.9465580927208229,3.955402176798506,2.7231025281284733
2014-05-27,39.56,39.595,39.32,39.46,7278500.0,67.21082765764051,34.42165531528101,38.02199999999999,0.9419733175487224,0.9456411376864028,2.09573091849935,2.51369146514056
2014-05-28,39.52,40.69,39.49,40.27,9579300.0,71.09817101099891,42.19634202199782,38.19849999999999,1.0220485814853362,0.9609226264461894,3.842186694172267,2.4264903181541224
2014-05-29,40.32,40.65,39.64,40.14,9408900.0,69.67054429163753,39.34108858327507,38.36399999999999,1.06276796398285,0.9812916939535216,4.422476586888657,2.2148904971382044
2014-05-30,40.14,40.54,39.6733,39.91,7947700.0,67.10328811497165,34.2065762299433,38.50349999999999,1.0642117199112917,0.9978756991450756,4.668240230789378,2.171012734990859
2014-06-02,40.14,40.95,39.76,40.77,10306700.0,71.35380926799424,42.70761853598848,38.68049999999998,1.121819087434588,1.022664376802978,7.686212361331224,2.2636830944327415
2014-06-03,40.84,41.39,40.67,41.15,11273200.0,73.01306412088994,46.026128241779865,38.86049999999999,1.1844821920476036,1.0550279398519031,7.189372232352165,2.3987167674824765
2014-06-04,41.29,42.35,40.77,42.17,13825900.0,76.88357388374408,53.767147767488176,39.084499999999984,1.30144636583789,1.1043116250491005,11.472376420830033,2.6829875105736734
2014-06-05,42.47,42.659,41.48,41.5,15651100.0,69.8018226429959,39.6036452859918,39.24749999999999,1.324806372473148,1.14841057453391,8.242044861763166,2.8662883027439303
2014-06-06,41.77,42.27,41.73,42.23,8466700.0,72.74726139135872,45.49452278271744,39.47399999999998,1.3862444816891113,1.1959773559649503,9.319181982914815,3.258260181344657
2014-06-09,42.35,42.466,41.58,41.87,9511500.0,69.16450827783174,38.32901655566347,39.68399999999998,1.3898641458134193,1.234754713934644,6.920326864147097,3.52730054130382
2014-06-10,41.86,42.02,41.26,41.92,7033800.0,69.38999234433518,38.77998468867036,39.84749999999998,1.3808497613431427,1.2639737234163437,6.234161175874298,3.749166219272105
2014-06-11,41.0,41.08,39.88,40.71,23352200.0,58.28277541057664,16.565550821153284,39.94399999999999,1.261526813267082,1.2634843413864913,1.0926247827166558,3.7569376190058548
2014-06-12,39.82,39.85,38.1,38.5,36333100.0,44.32664881507182,-11.34670236985636,39.94699999999999,0.9773675027998863,1.2062609736691703,-4.085700049825613,3.4729650013288564
2014-06-13,38.51,39.63,38.48,39.24,19864000.0,48.75179351290573,-2.4964129741885324,40.00249999999999,0.8026288122309992,1.125534541381536,-1.678777248809804,3.155660469001933
2014-06-16,38.6,39.14,38.25,38.84,14132500.0,46.59583610742774,-6.808327785144513,40.05149999999999,0.6246696807342289,1.0253615692520746,-4.733872945793472,2.768236039952375
2014-06-17,39.13,39.78,39.03,39.49,11030800.0,50.431933349637404,0.8638666992748142,40.1065,0.5299761198095894,0.9262844793635775,-4.034021871202908,2.498918356935748
2014-06-18,39.4,39.82,39.01,39.75,10161400.0,51.91967179481445,3.839343589628895,40.20249999999999,0.47048713481381554,0.8351250104536251,-5.7386767844439195,2.1759814735972998
2014-06-19,39.83,40.3397,39.42,39.62,10209500.0,51.093921888113094,2.1878437762261758,40.26649999999999,0.4081469085656835,0.7497293900760368,-4.530120481927713,1.772501095727966
2014-06-20,39.75,39.97,39.405,39.57,11776100.0,50.75953781065574,1.5190756213114953,40.31349999999999,0.3506650001540166,0.6699165120916327,-6.298839687425994,1.1173885750157124
2014-06-23,39.41,39.67,38.5699,39.07,13342100.0,47.41758391430192,-5.164832171396164,40.309,0.26174709470151925,0.58828262861361,-6.687365655600663,0.5176622699949076
2014-06-24,38.89,39.37,38.55,38.57,8813100.0,44.27811219600793,-11.44377560798415,40.2645,0.1492131563019683,0.5004687341512817,-7.991412213740457,-0.3157843988043589
2014-06-25,38.51,39.5,38.04,39.35,8944000.0,49.85571840687879,-0.2885631862424143,40.2185,0.12156732813933502,0.42468845294889235,-3.340702530090889,-0.933953721364849
2014-06-26,39.28,39.52,38.85,39.3,10651000.0,49.51357639142312,-0.9728472171537441,40.1765,0.09453350461431143,0.3586574632819762,2.0779220779220786,-1.6201231967010625
2014-06-27,39.26,39.41,38.93,39.33,17022700.0,49.73646117825305,-0.5270776434938947,40.1475,0.07466901604497167,0.3018597738345753,0.2293577981651307,-2.001082791937356
2014-06-30,39.18,39.33,38.6,38.72,11834400.0,45.35219057042543,-9.295618859149155,40.045,0.009593772681014912,0.24340657360386322,-0.308959835221434,-1.9637520300592668
2014-07-01,39.0,40.41,38.9,40.31,13673700.0,56.19212450826817,12.38424901653634,40.00300000000001,0.08533717149636999,0.21179269318236457,2.0764750569764567,-1.8494342906875436
2014-07-02,38.96,39.0,38.03,38.24,29005300.0,43.96512060169946,-12.069758796601077,39.806500000000014,-0.0214204182807336,0.16515007088974493,-3.7987421383647746,-1.8592910091554968
2014-07-03,38.35,38.96,38.29,38.6,8751600.0,46.159300010072116,-7.681399979855776,39.66150000000001,-0.07610034852455527,0.11689998700688489,-2.5744573447753605,-1.8871466112217787
2014-07-07,38.43,38.5,36.71,36.9,19850000.0,38.49387220598079,-23.012255588038414,39.39500000000001,-0.253686044886237,0.042782780628260506,-6.747536012130406,-2.1764529803114896
2014-07-08,35.6,36.74,34.77,36.44,43293800.0,36.717071132519465,-26.565857734961078,39.123500000000014,-0.426624285113931,-0.05109863252017781,-6.7315075505502975,-2.5151139358238743
2014-07-09,37.57,37.83,36.58,36.96,15679900.0,40.08389924988101,-19.832201500237996,38.87550000000002,-0.5157739116727882,-0.1440336883506999,-4.174228675136115,-2.7038459668400736
2014-07-10,36.2,37.69,36.08,37.45,16116000.0,43.15305497597938,-13.693890048041238,38.71250000000002,-0.5406544007240512,-0.2233578308253702,-4.828462515883092,-2.6950666081100616
2014-07-11,37.6,37.88,37.07,37.23,11699500.0,42.11008270812964,-15.779834583740726,38.649000000000015,-0.5715362152146568,-0.2929935077032275,-5.26717557251909,-2.5083929090950448
2014-07-14,37.58,37.75,37.3,37.38,8388500.0,43.119516308567555,-13.760967382864894,38.55600000000002,-0.5772523238302014,-0.3498452709286223,-4.958047292143386,-2.5331744765768294
2014-07-15,37.59,38.2,37.52,38.03,12018900.0,47.399767642104365,-5.200464715791261,38.51550000000002,-0.5233005305936089,-0.3845363228616196,-1.782024793388426,-2.400491732500139
2014-07-16,38.33,38.41,37.725,37.87,9148100.0,46.472733942100234,-7.054532115799534,38.434500000000014,-0.4878306010709963,-0.40519517850349496,-6.05308856363187,-2.3269703557377377
2014-07-17,37.6,37.95,36.44,36.57,16479000.0,39.68194392573091,-20.63611214853817,38.275500000000015,-0.5581851508630109,-0.43579317297539816,-4.367154811715491,-2.2703684483653164
2014-07-18,36.95,37.67,36.86,37.18,10546500.0,43.82958243104139,-12.340835137917217,38.153500000000015,-0.5582841838811063,-0.4602913751565398,-3.678756476683942,-2.6040466962440347
2014-07-21,37.02,37.22,36.59,37.15,6598100.0,43.67053809505697,-12.658923809886058,38.03250000000001,-0.5543927233239856,-0.47911164479002893,0.6775067750677488,-2.709026969927906
2014-07-22,37.44,37.89,37.37,37.68,10255600.0,47.30828520901338,-5.383429581973244,37.96300000000001,-0.502746790143064,-0.48383867386063595,3.4028540065861757,-2.756796571581601
2014-07-23,37.78,39.3,37.76,39.15,18509000.0,55.82874102194678,11.65748204389357,37.992000000000004,-0.33928918676607367,-0.45492877644172347,5.925324675324672,-2.2975637022086532
2014-07-24,39.49,39.75,37.94,38.07,14606000.0,49.49612959376756,-1.0077408124648821,37.928000000000004,-0.2935114156101264,-0.42264530427540403,1.6555407209612794,-1.8029341672615797
2014-07-25,38.09,38.92,37.91,38.06,10057700.0,49.44020971281516,-1.1195805743696825,37.86600000000001,-0.255098501848515,-0.38913594379002625,2.229384904646814,-1.3957158205747742
2014-07-28,38.37,38.53,37.82,38.19,10621800.0,50.22746001837262,0.4549200367452431,37.809000000000005,-0.21172543833900903,-0.3536538426998228,2.166934189406078,-1.091755180541355
2014-07-29,38.25,38.62,37.64,37.68,11423000.0,47.12724957109773,-5.745500857804534,37.757,-0.2160146285997726,-0.3261259998798128,-0.9203260583749762,-0.8042945115952627
2014-07-30,37.82,38.13,37.5,37.84,10040400.0,48.207321844315985,-3.585356311368028,37.6335,-0.20414986736704321,-0.30173077337725884,-0.07921837866383674,-0.5799814486887098
2014-07-31,37.44,37.96,36.83,37.46,10679600.0,45.813652650311255,-8.372694699377492,37.5945,-0.2228410103628562,-0.28595282077437834,2.4336888159693704,-0.5932964591310456
2014-08-01,37.38,37.75,36.9,37.58,10073500.0,46.713462941681335,-6.5730741166373345,37.5435,-0.22537291999931597,-0.27383684061936586,1.075847229693383,-0.47850046175543426
2014-08-04,37.64,38.0,36.45,37.28,11250600.0,44.714370432596695,-10.571259134806612,37.5625,-0.24871988145238788,-0.26881344878597024,0.3499327052489898,-0.11762512499781928
2014-08-05,37.01,37.22,35.87,36.23,16393800.0,38.50360718835041,-22.992785623299184,37.552,-0.34793792952585534,-0.28463834493394724,-3.8481953290870563,-0.01173170109659761
2014-08-06,35.77,36.33,35.35,36.02,12689800.0,37.385169265859325,-25.229661468281346,37.504999999999995,-0.4384598996173068,-0.31540265587061916,-7.994891443167296,0.01398052955524917
2014-08-07,36.36,36.715,35.22,35.61,11838000.0,35.23331330674111,-29.533373386517788,37.413,-0.537091529750299,-0.35974043064655514,-6.461780929866034,0.03614808723516609
2014-08-08,35.51,36.285,34.59,36.24,13959300.0,40.86572626887401,-18.268547462251984,37.363499999999995,-0.5579899119940919,-0.39939032691606247,-4.781923279033107,-0.40720330981436687
2014-08-11,37.0,37.25,36.33,36.69,10172900.0,44.573529518275876,-10.852940963448246,37.32899999999999,-0.5321069931025448,-0.42593366015335893,-3.927729772191668,-0.5194680097150178
2014-08-12,36.74,36.82,36.23,36.51,6490000.0,43.401268006936625,-13.197463986126742,37.253,-0.5201234299470272,-0.4447716141120926,-3.1050955414012815,-0.8261490544283826
2014-08-13,36.69,37.5,36.57,37.27,7330000.0,49.446643086942245,-1.106713826115511,37.223,-0.4441804852531419,-0.44465338834030244,-1.5063424947145854,-1.1166931440714176
2014-08-14,37.39,38.42,37.36,38.4,9026000.0,56.829916817071016,13.659833634142023,37.314499999999995,-0.2894766911453601,-0.413618048901314,2.509343299519484,-1.10267608825524
2014-08-15,38.52,38.63,37.81,38.53,10294100.0,57.59717816720191,15.194356334403828,37.38199999999999,-0.15460076480854212,-0.3618145920827596,2.527940393826511,-1.0587509002983142
2014-08-18,38.92,39.78,38.81,39.51,9095000.0,62.94389959625849,25.88779919251698,37.49999999999999,0.031009727504439866,-0.28324972816531974,5.981759656652352,-0.8343769460810758
2014-08-19,39.73,39.9,39.3413,39.54,7081100.0,63.09730151280153,26.19460302560307,37.592999999999996,0.17847082857581853,-0.19090561681709206,9.13607507590395,-0.6188076558028913
2014-08-20,39.62,40.62,39.6,40.52,9467200.0,67.78838417950558,35.5767683590112,37.6615,0.3701458128502466,-0.07869533088362432,12.493059411438079,-0.15443607844732885
2014-08-21,40.61,40.77,39.88,39.91,8271700.0,62.46553830717324,24.931076614346487,37.75349999999999,0.467439366764971,0.03053160864609475,12.075259758494795,0.45079028481524364
2014-08-22,39.95,40.6,39.91,40.41,6735700.0,64.89852025537233,29.797040510744647,37.87099999999999,0.5782256056808919,0.14007040805305418,11.506622516556275,1.0250056700281223
2014-08-25,40.71,40.77,40.23,40.52,5633900.0,65.42943229074392,30.85886458148784,37.98749999999999,0.6672094041970027,0.2454982072818439,10.438811665303916,1.7602010694465926
2014-08-26,40.55,40.7,39.88,39.9,7195200.0,59.927595699698124,19.855191399396233,38.09849999999999,0.6798638400236214,0.3323713338301994,9.285127362366485,2.278125420535645
2014-08-27,40.05,40.33,39.85,40.16,7529000.0,61.39368110626878,22.787362212537552,38.21449999999999,0.7027712887194255,0.40645132480804463,7.754225918969659,2.7796794458763348
2014-08-28,39.91,40.13,39.55,39.89,5722800.0,58.98045994510935,17.960919890218722,38.335999999999984,0.6911714688802988,0.46339535362249545,3.880208333333335,3.439903959008238
2014-08-29,40.0,40.05,39.295,39.58,6721900.0,56.24674360878258,12.493487217565152,38.435999999999986,0.64947734827836,0.5006117525536684,2.7251492343628225,3.78575566113868
2014-09-02,39.8,40.97,39.75,40.93,11650200.0,64.05923228363599,28.11846456727199,38.61849999999998,0.7171018709032992,0.5439097762235946,3.594026828650976,4.036458333333403
2014-09-03,39.49,39.8,38.37,38.82,24285700.0,49.25560748622639,-1.4887850275472223,38.74799999999998,0.5935928573370433,0.5538463924462843,-1.8209408194233667,4.033746067018408
2014-09-04,39.22,39.5,38.82,39.29,12788000.0,51.920887647585445,3.8417752951708946,38.91149999999998,0.5275548226929772,0.5485880784956229,-3.035538005923011,3.8187226841488777
2014-09-05,39.28,39.6101,38.721,39.22,10321800.0,51.48713870220758,2.9742774044151545,39.091999999999985,0.46421955540554194,0.5317143738776067,-1.7288900025056342,3.60654810615895
2014-09-08,39.42,39.795,39.02,39.04,9095800.0,50.32295475948182,0.6459095189636433,39.231999999999985,0.3949486815432408,0.5043612354107335,-3.3902499381341156,3.123920552677099
2014-09-09,38.83,39.43,38.29,38.82,9508600.0,48.86854391030644,-2.2629121793871203,39.33849999999998,0.3186259321463609,0.467214174757859,-4.19545903257651,2.7616336929262966
2014-09-10,38.96,39.55,38.7016,39.55,9198600.0,53.65494648014748,7.309892960294964,39.49049999999998,0.3134314597454235,0.4364576317553719,-0.8771929824561431,2.344993761025844
2014-09-11,39.7,39.99,39.15,39.56,9353400.0,53.71885914733151,7.4377182946630205,39.60499999999998,0.3065875687219517,0.41048361914868786,-1.4940239043824577,1.801855297362274
2014-09-12,39.43,39.96,39.3,39.69,8266700.0,54.59547778411966,9.190955568239323,39.669499999999985,0.3081020407836519,0.3900073034756807,-0.5013787916771206,1.3885738890916508
2014-09-15,39.64,39.85,39.15,39.2,6750500.0,50.69757302001601,1.3951460400320188,39.70299999999999,0.26668913951252193,0.36534367068304896,-0.9600808489135804,0.8265369624316603
2014-09-16,39.14,39.6,38.6,39.52,7581500.0,53.05481511713995,6.109630234279898,39.703499999999984,0.2567310072971125,0.3436211380058617,-3.4449059369655477,0.42410233305260336
